week,keyword,count,avg_risk,trend
2024-W51,代操,35,0,stable
2024-W51,股票群組,37,0,stable
2024-W51,假投資,49,0,stable
2024-W51,期貨詐騙,42,0,stable
2024-W51,投資群組,46,0,stable
2024-W51,AI投資,49,0,stable
2024-W51,二元期權,51,0,stable
2024-W51,高報酬投資,39,0,stable
2024-W51,旋轉拍賣,31,0,stable
2024-W51,一頁式網站,29,0,stable
2024-W51,私下交易,27,0,stable
2024-W51,海外代購詐騙,23,0,stable
2024-W51,假網拍,30,0,stable
2024-W51,第三方支付詐騙,24,0,stable
2024-W51,臉書購物詐騙,26,0,stable
2024-W51,直播購物詐騙,25,0,stable
2024-W51,重複扣款,12,0,stable
2024-W51,會員升級,15,0,stable
2024-W51,系統錯誤,14,0,stable
2024-W51,解除分期,13,0,stable
2024-W51,訂單異常,15,0,stable
2024-W51,操作失誤,15,0,stable
2024-W51,Tinder詐騙,10,0,stable
2024-W51,婚戀詐騙,10,0,stable
2024-W51,網戀詐騙,9,0,stable
2024-W51,徵婚詐騙,8,0,stable
2024-W51,投資詐財,10,0,stable
2024-W51,見面費用,11,0,stable
2024-W51,交友投資,9,0,stable
2024-W51,偵查不公開,11,0,stable
2024-W51,司法詐騙,14,0,stable
2024-W51,金融犯罪,11,0,stable
2024-W51,監管帳戶,10,0,stable
2024-W51,涉案通知,10,0,stable
2024-W51,房貸詐騙,5,0,stable
2024-W51,證件借款,5,0,stable
2024-W51,企業貸款詐騙,5,0,stable
2024-W51,學貸詐騙,5,0,stable
2024-W51,民間借貸,5,0,stable
2024-W51,小額借貸,6,0,stable
2024-W51,保證核貸,6,0,stable
2024-W51,家庭代工,5,0,stable
2024-W51,高薪工作,5,0,stable
2024-W51,包裝員,5,0,stable
2024-W51,刷單詐騙,5,0,stable
2024-W51,培訓費詐騙,5,0,stable
2024-W51,保證金詐騙,5,0,stable
2024-W51,倉儲人員,5,0,stable
2024-W51,海外工作詐騙,5,0,stable
2024-W51,打字員詐騙,5,0,stable
2024-W51,防疫補助,5,0,stable
2024-W51,NFT詐騙,5,0,stable
2024-W51,簡訊詐騙,5,0,stable
2024-W51,退稅詐騙,5,0,stable
2024-W51,視訊詐騙,5,0,stable
2024-W51,ChatGPT詐騙,5,0,stable
2024-W51,健保詐騙,5,0,stable
2025-W00,元宇宙投資,36,0,stable
2025-W00,ETF詐騙,39,0,stable
2025-W00,投資群組,38,0,stable
2025-W00,二元期權,47,0,stable
2025-W00,投資詐財,48,0,stable
2025-W00,AI投資,44,0,stable
2025-W00,穩賺不賠,46,0,stable
2025-W00,假投資,36,0,stable
2025-W00,比特幣詐騙,45,0,stable
2025-W00,貨到付款詐騙,21,0,stable
2025-W00,假網拍,23,0,stable
2025-W00,IG購物,21,0,stable
2025-W00,私下交易,23,0,stable
2025-W00,臉書購物詐騙,17,0,stable
2025-W00,超商取貨詐騙,25,0,stable
2025-W00,臉書市集,20,0,stable
2025-W00,LINE購物詐騙,22,0,stable
2025-W00,第三方支付詐騙,18,0,stable
2025-W00,一頁式網站,22,0,stable
2025-W00,取消訂單,14,0,stable
2025-W00,誤設分期,13,0,stable
2025-W00,訂單異常,12,0,stable
2025-W00,ATM解除,12,0,stable
2025-W00,金融卡錯誤,11,0,stable
2025-W00,信用卡盜刷,12,0,stable
2025-W00,感情詐騙,8,0,stable
2025-W00,包裹繳稅,9,0,stable
2025-W00,交友平台詐騙,8,0,stable
2025-W00,網戀詐騙,9,0,stable
2025-W00,軍人身份詐騙,10,0,stable
2025-W00,徵婚詐騙,9,0,stable
2025-W00,見面費用,8,0,stable
2025-W00,金融犯罪,6,0,stable
2025-W00,涉案通知,6,0,stable
2025-W00,法院傳票,6,0,stable
2025-W00,洗錢防制,7,0,stable
2025-W00,司法詐騙,7,0,stable
2025-W00,凍結帳戶,8,0,stable
2025-W00,假檢警,7,0,stable
2025-W00,地檢署,6,0,stable
2025-W00,保證核貸,6,0,stable
2025-W00,學貸詐騙,6,0,stable
2025-W00,企業貸款詐騙,8,0,stable
2025-W00,車貸詐騙,7,0,stable
2025-W00,信用貸款,8,0,stable
2025-W00,度假打工詐騙,5,0,stable
2025-W00,高薪工作,5,0,stable
2025-W00,打字員詐騙,5,0,stable
2025-W00,海外工作詐騙,5,0,stable
2025-W00,博弈客服,5,0,stable
2025-W00,家庭代工,5,0,stable
2025-W00,刷單詐騙,5,0,stable
2025-W00,網拍小幫手,5,0,stable
2025-W00,抖音詐騙,5,0,stable
2025-W00,假疫苗,5,0,stable
2025-W00,元宇宙詐騙,5,0,stable
2025-W00,簡訊詐騙,5,0,stable
2025-W00,NFT詐騙,5,0,stable
2025-W00,ChatGPT詐騙,5,0,stable
2025-W00,健保詐騙,5,0,stable
2025-W00,視訊詐騙,5,0,stable
2025-W00,直播詐騙,5,0,stable
2025-W01,穩賺不賠,83,0,stable
2025-W01,NFT投資,67,0,stable
2025-W01,投資詐財,85,0,stable
2025-W01,高報酬投資,86,0,stable
2025-W01,期貨詐騙,77,0,stable
2025-W01,假賣家,20,0,stable
2025-W01,假代購,27,0,stable
2025-W01,一頁式網站,22,0,stable
2025-W01,假網拍,20,0,stable
2025-W01,蝦皮詐騙,24,0,stable
2025-W01,臉書市集,20,0,stable
2025-W01,購物平台詐騙,26,0,stable
2025-W01,超商取貨詐騙,26,0,stable
2025-W01,第三方支付詐騙,26,0,stable
2025-W01,銀行客服詐騙,16,0,stable
2025-W01,操作失誤,13,0,stable
2025-W01,系統錯誤,18,0,stable
2025-W01,重複扣款,16,0,stable
2025-W01,信用卡盜刷,19,0,stable
2025-W01,探探詐騙,14,0,stable
2025-W01,網戀詐騙,12,0,stable
2025-W01,交友軟體詐騙,12,0,stable
2025-W01,殺豬盤,10,0,stable
2025-W01,包裹繳稅,10,0,stable
2025-W01,愛情詐騙,13,0,stable
2025-W01,涉案通知,7,0,stable
2025-W01,警察詐騙,7,0,stable
2025-W01,最高法院,6,0,stable
2025-W01,假檢警,8,0,stable
2025-W01,洗錢防制,8,0,stable
2025-W01,金融犯罪,7,0,stable
2025-W01,安全帳戶,6,0,stable
2025-W01,地檢署,7,0,stable
2025-W01,信用貸款,7,0,stable
2025-W01,貸款詐騙,6,0,stable
2025-W01,車貸詐騙,8,0,stable
2025-W01,民間借貸,8,0,stable
2025-W01,保證核貸,6,0,stable
2025-W01,倉儲人員,6,0,stable
2025-W01,博弈客服,7,0,stable
2025-W01,高薪工作,6,0,stable
2025-W01,包裝員,5,0,stable
2025-W01,家庭代工,7,0,stable
2025-W01,退稅詐騙,5,0,stable
2025-W01,視訊詐騙,5,0,stable
2025-W01,元宇宙詐騙,5,0,stable
2025-W01,AI投資詐騙,5,0,stable
2025-W01,抖音詐騙,5,0,stable
2025-W02,投資詐財,53,0,stable
2025-W02,外匯保證金,51,0,stable
2025-W02,飆股老師,65,0,stable
2025-W02,股票群組,57,0,stable
2025-W02,期貨詐騙,47,0,stable
2025-W02,虛擬貨幣詐騙,48,0,stable
2025-W02,NFT投資,46,0,stable
2025-W02,臉書購物詐騙,21,0,stable
2025-W02,購物平台詐騙,26,0,stable
2025-W02,海外代購詐騙,23,0,stable
2025-W02,LINE購物詐騙,23,0,stable
2025-W02,IG購物,30,0,stable
2025-W02,臉書市集,27,0,stable
2025-W02,蝦皮詐騙,23,0,stable
2025-W02,假網拍,31,0,stable
2025-W02,系統錯誤,7,0,stable
2025-W02,銀行客服詐騙,8,0,stable
2025-W02,客服詐騙,7,0,stable
2025-W02,訂單異常,8,0,stable
2025-W02,解除分期,6,0,stable
2025-W02,帳戶異常,7,0,stable
2025-W02,金融卡錯誤,8,0,stable
2025-W02,會員升級,8,0,stable
2025-W02,取消訂單,6,0,stable
2025-W02,誤設分期,7,0,stable
2025-W02,探探詐騙,10,0,stable
2025-W02,婚戀詐騙,10,0,stable
2025-W02,感情詐騙,10,0,stable
2025-W02,交友平台詐騙,14,0,stable
2025-W02,交友軟體詐騙,11,0,stable
2025-W02,網戀詐騙,12,0,stable
2025-W02,假法官,10,0,stable
2025-W02,涉案通知,10,0,stable
2025-W02,警察詐騙,8,0,stable
2025-W02,監管帳戶,10,0,stable
2025-W02,安全帳戶,11,0,stable
2025-W02,法院傳票,12,0,stable
2025-W02,房貸詐騙,7,0,stable
2025-W02,小額借貸,6,0,stable
2025-W02,證件借款,6,0,stable
2025-W02,車貸詐騙,7,0,stable
2025-W02,手續費詐騙,5,0,stable
2025-W02,學貸詐騙,6,0,stable
2025-W02,刷單詐騙,5,0,stable
2025-W02,保證金詐騙,5,0,stable
2025-W02,海外工作詐騙,5,0,stable
2025-W02,求職詐騙,5,0,stable
2025-W02,培訓費詐騙,5,0,stable
2025-W02,兼職詐騙,5,0,stable
2025-W02,在家工作,5,0,stable
2025-W02,視訊詐騙,5,0,stable
2025-W02,退稅詐騙,5,0,stable
2025-W02,假疫苗,5,0,stable
2025-W02,健保詐騙,5,0,stable
2025-W02,ChatGPT詐騙,5,0,stable
2025-W02,紓困貸款詐騙,5,0,stable
2025-W02,NFT詐騙,5,0,stable
2025-W02,簡訊詐騙,5,0,stable
2025-W03,股票群組,60,0,stable
2025-W03,代操,57,0,stable
2025-W03,黃金投資,67,0,stable
2025-W03,ETF詐騙,52,0,stable
2025-W03,投資詐財,51,0,stable
2025-W03,加密貨幣,52,0,stable
2025-W03,外匯投資,46,0,stable
2025-W03,超商取貨詐騙,36,0,stable
2025-W03,假網拍,40,0,stable
2025-W03,露天詐騙,47,0,stable
2025-W03,LINE購物詐騙,35,0,stable
2025-W03,臉書市集,42,0,stable
2025-W03,解除分期,13,0,stable
2025-W03,會員升級,14,0,stable
2025-W03,取消訂單,16,0,stable
2025-W03,重複扣款,19,0,stable
2025-W03,金融卡錯誤,14,0,stable
2025-W03,徵婚詐騙,7,0,stable
2025-W03,軍人身份詐騙,7,0,stable
2025-W03,交友平台詐騙,9,0,stable
2025-W03,外國人交友,7,0,stable
2025-W03,愛情詐騙,7,0,stable
2025-W03,殺豬盤,9,0,stable
2025-W03,網戀詐騙,9,0,stable
2025-W03,探探詐騙,8,0,stable
2025-W03,見面費用,8,0,stable
2025-W03,司法詐騙,9,0,stable
2025-W03,洗錢防制,9,0,stable
2025-W03,安全帳戶,8,0,stable
2025-W03,監管帳戶,8,0,stable
2025-W03,凍結帳戶,8,0,stable
2025-W03,假檢警,8,0,stable
2025-W03,刑事局,9,0,stable
2025-W03,手續費詐騙,6,0,stable
2025-W03,民間借貸,8,0,stable
2025-W03,快速放款,6,0,stable
2025-W03,保證核貸,8,0,stable
2025-W03,學貸詐騙,8,0,stable
2025-W03,倉儲人員,5,0,stable
2025-W03,度假打工詐騙,5,0,stable
2025-W03,網拍小幫手,5,0,stable
2025-W03,刷單詐騙,5,0,stable
2025-W03,在家工作,5,0,stable
2025-W03,海外工作詐騙,5,0,stable
2025-W03,打字員詐騙,5,0,stable
2025-W03,家庭代工,5,0,stable
2025-W03,紓困貸款詐騙,5,0,stable
2025-W03,健保詐騙,5,0,stable
2025-W03,ChatGPT詐騙,5,0,stable
2025-W03,防疫補助,5,0,stable
2025-W03,元宇宙詐騙,5,0,stable
2025-W04,投資理財,38,0,stable
2025-W04,投資詐財,54,0,stable
2025-W04,外匯投資,38,0,stable
2025-W04,加密貨幣,38,0,stable
2025-W04,虛擬貨幣詐騙,40,0,stable
2025-W04,投資平台,50,0,stable
2025-W04,黃金投資,47,0,stable
2025-W04,假投資,44,0,stable
2025-W04,股票投顧,51,0,stable
2025-W04,假網拍,35,0,stable
2025-W04,蝦皮詐騙,29,0,stable
2025-W04,超商取貨詐騙,38,0,stable
2025-W04,海外代購詐騙,42,0,stable
2025-W04,露天詐騙,29,0,stable
2025-W04,假賣家,28,0,stable
2025-W04,退款詐騙,8,0,stable
2025-W04,ATM解除,9,0,stable
2025-W04,銀行客服詐騙,8,0,stable
2025-W04,會員升級,8,0,stable
2025-W04,系統錯誤,7,0,stable
2025-W04,帳戶異常,7,0,stable
2025-W04,解除分期,8,0,stable
2025-W04,取消訂單,7,0,stable
2025-W04,重複扣款,7,0,stable
2025-W04,交友軟體詐騙,8,0,stable
2025-W04,Tinder詐騙,7,0,stable
2025-W04,假交友,8,0,stable
2025-W04,愛情詐騙,7,0,stable
2025-W04,Bumble詐騙,7,0,stable
2025-W04,軍人身份詐騙,8,0,stable
2025-W04,包裹繳稅,9,0,stable
2025-W04,探探詐騙,7,0,stable
2025-W04,地檢署,6,0,stable
2025-W04,凍結帳戶,5,0,stable
2025-W04,法院傳票,5,0,stable
2025-W04,洗錢防制,7,0,stable
2025-W04,涉案通知,6,0,stable
2025-W04,監管帳戶,5,0,stable
2025-W04,偵查不公開,6,0,stable
2025-W04,金融犯罪,7,0,stable
2025-W04,假法官,5,0,stable
2025-W04,假檢警,6,0,stable
2025-W04,貸款詐騙,5,0,stable
2025-W04,信用貸款,5,0,stable
2025-W04,保證核貸,5,0,stable
2025-W04,小額借貸,5,0,stable
2025-W04,企業貸款詐騙,5,0,stable
2025-W04,貸款保證金,5,0,stable
2025-W04,房貸詐騙,5,0,stable
2025-W04,無擔保貸款,5,0,stable
2025-W04,網拍小幫手,5,0,stable
2025-W04,刷單詐騙,5,0,stable
2025-W04,包裝員,5,0,stable
2025-W04,倉儲人員,5,0,stable
2025-W04,高薪工作,5,0,stable
2025-W04,保證金詐騙,5,0,stable
2025-W04,海外工作詐騙,5,0,stable
2025-W04,在家工作,5,0,stable
2025-W04,打字員詐騙,5,0,stable
2025-W04,抖音詐騙,5,0,stable
2025-W04,防疫補助,5,0,stable
2025-W04,假疫苗,5,0,stable
2025-W04,AI投資詐騙,5,0,stable
2025-W04,ChatGPT詐騙,5,0,stable
2025-W04,簡訊詐騙,5,0,stable
2025-W05,飆股老師,78,0,stable
2025-W05,投資專家,80,0,stable
2025-W05,投資平台,82,0,stable
2025-W05,比特幣詐騙,87,0,stable
2025-W05,保證獲利,81,0,stable
2025-W05,直播購物詐騙,35,0,stable
2025-W05,蝦皮詐騙,26,0,stable
2025-W05,網購詐騙,32,0,stable
2025-W05,購物平台詐騙,35,0,stable
2025-W05,第三方支付詐騙,33,0,stable
2025-W05,金融卡錯誤,12,0,stable
2025-W05,退款詐騙,13,0,stable
2025-W05,系統錯誤,11,0,stable
2025-W05,操作失誤,13,0,stable
2025-W05,銀行客服詐騙,13,0,stable
2025-W05,訂單異常,13,0,stable
2025-W05,解除分期,10,0,stable
2025-W05,殺豬盤,13,0,stable
2025-W05,婚戀詐騙,14,0,stable
2025-W05,外國人交友,13,0,stable
2025-W05,感情詐騙,14,0,stable
2025-W05,探探詐騙,10,0,stable
2025-W05,愛情詐騙,13,0,stable
2025-W05,假法官,13,0,stable
2025-W05,洗錢防制,14,0,stable
2025-W05,刑事局,11,0,stable
2025-W05,監管帳戶,12,0,stable
2025-W05,地檢署,12,0,stable
2025-W05,手續費詐騙,5,0,stable
2025-W05,學貸詐騙,5,0,stable
2025-W05,小額借貸,5,0,stable
2025-W05,房貸詐騙,5,0,stable
2025-W05,無擔保貸款,5,0,stable
2025-W05,貸款保證金,5,0,stable
2025-W05,代辦貸款,5,0,stable
2025-W05,證件借款,5,0,stable
2025-W05,企業貸款詐騙,5,0,stable
2025-W05,求職詐騙,5,0,stable
2025-W05,博弈客服,5,0,stable
2025-W05,保證金詐騙,5,0,stable
2025-W05,倉儲人員,5,0,stable
2025-W05,家庭代工,5,0,stable
2025-W05,刷單詐騙,5,0,stable
2025-W05,海外工作詐騙,5,0,stable
2025-W05,度假打工詐騙,5,0,stable
2025-W05,退稅詐騙,5,0,stable
2025-W05,防疫補助,5,0,stable
2025-W05,視訊詐騙,5,0,stable
2025-W05,抖音詐騙,5,0,stable
2025-W05,紓困貸款詐騙,5,0,stable
2025-W05,NFT詐騙,5,0,stable
2025-W05,AI投資詐騙,5,0,stable
2025-W06,NFT投資,49,0,stable
2025-W06,ETF詐騙,46,0,stable
2025-W06,穩賺不賠,47,0,stable
2025-W06,黃金投資,49,0,stable
2025-W06,股票群組,55,0,stable
2025-W06,假投資,57,0,stable
2025-W06,外匯保證金,58,0,stable
2025-W06,外匯投資,40,0,stable
2025-W06,假代購,20,0,stable
2025-W06,直播購物詐騙,14,0,stable
2025-W06,假網拍,14,0,stable
2025-W06,蝦皮詐騙,15,0,stable
2025-W06,LINE購物詐騙,16,0,stable
2025-W06,旋轉拍賣,15,0,stable
2025-W06,超商取貨詐騙,18,0,stable
2025-W06,海外代購詐騙,14,0,stable
2025-W06,電商詐騙,14,0,stable
2025-W06,退款詐騙,6,0,stable
2025-W06,金融卡錯誤,6,0,stable
2025-W06,信用卡盜刷,7,0,stable
2025-W06,重複扣款,8,0,stable
2025-W06,銀行客服詐騙,8,0,stable
2025-W06,會員升級,7,0,stable
2025-W06,ATM解除,8,0,stable
2025-W06,客服詐騙,8,0,stable
2025-W06,系統錯誤,8,0,stable
2025-W06,取消訂單,7,0,stable
2025-W06,包裹繳稅,9,0,stable
2025-W06,軍人身份詐騙,8,0,stable
2025-W06,探探詐騙,9,0,stable
2025-W06,愛情詐騙,9,0,stable
2025-W06,交友平台詐騙,7,0,stable
2025-W06,徵婚詐騙,9,0,stable
2025-W06,視訊詐騙,9,0,stable
2025-W06,機票費用詐騙,9,0,stable
2025-W06,假交友,8,0,stable
2025-W06,安全帳戶,7,0,stable
2025-W06,假法官,8,0,stable
2025-W06,凍結帳戶,8,0,stable
2025-W06,刑事局,9,0,stable
2025-W06,洗錢防制,7,0,stable
2025-W06,法院傳票,9,0,stable
2025-W06,金融犯罪,7,0,stable
2025-W06,車貸詐騙,5,0,stable
2025-W06,證件借款,5,0,stable
2025-W06,手續費詐騙,5,0,stable
2025-W06,房貸詐騙,5,0,stable
2025-W06,貸款詐騙,5,0,stable
2025-W06,無擔保貸款,5,0,stable
2025-W06,學貸詐騙,5,0,stable
2025-W06,快速放款,5,0,stable
2025-W06,保證核貸,5,0,stable
2025-W06,貸款保證金,5,0,stable
2025-W06,網拍小幫手,5,0,stable
2025-W06,度假打工詐騙,5,0,stable
2025-W06,家庭代工,5,0,stable
2025-W06,保證金詐騙,5,0,stable
2025-W06,求職詐騙,5,0,stable
2025-W06,海外工作詐騙,5,0,stable
2025-W06,培訓費詐騙,5,0,stable
2025-W06,博弈客服,5,0,stable
2025-W06,釣魚網站,5,0,stable
2025-W06,簡訊詐騙,5,0,stable
2025-W06,小紅書代購,5,0,stable
2025-W06,紓困貸款詐騙,5,0,stable
2025-W06,退稅詐騙,5,0,stable
2025-W06,AI投資詐騙,5,0,stable
2025-W07,外匯投資,38,0,stable
2025-W07,假投資,44,0,stable
2025-W07,投資群組,33,0,stable
2025-W07,黃金投資,33,0,stable
2025-W07,投資平台,34,0,stable
2025-W07,穩賺不賠,36,0,stable
2025-W07,NFT投資,34,0,stable
2025-W07,投資專家,34,0,stable
2025-W07,投資理財,34,0,stable
2025-W07,元宇宙投資,42,0,stable
2025-W07,露天詐騙,20,0,stable
2025-W07,私下交易,27,0,stable
2025-W07,假網拍,21,0,stable
2025-W07,臉書市集,29,0,stable
2025-W07,網購詐騙,20,0,stable
2025-W07,海外代購詐騙,29,0,stable
2025-W07,金融卡錯誤,19,0,stable
2025-W07,帳戶異常,19,0,stable
2025-W07,重複扣款,17,0,stable
2025-W07,銀行客服詐騙,13,0,stable
2025-W07,會員升級,13,0,stable
2025-W07,愛情詐騙,17,0,stable
2025-W07,假交友,17,0,stable
2025-W07,交友軟體詐騙,16,0,stable
2025-W07,包裹繳稅,14,0,stable
2025-W07,投資詐財,16,0,stable
2025-W07,安全帳戶,9,0,stable
2025-W07,假檢警,9,0,stable
2025-W07,警察詐騙,8,0,stable
2025-W07,金融犯罪,9,0,stable
2025-W07,地檢署,8,0,stable
2025-W07,凍結帳戶,7,0,stable
2025-W07,監管帳戶,7,0,stable
2025-W07,學貸詐騙,5,0,stable
2025-W07,證件借款,5,0,stable
2025-W07,房貸詐騙,5,0,stable
2025-W07,貸款保證金,5,0,stable
2025-W07,小額借貸,5,0,stable
2025-W07,保證核貸,5,0,stable
2025-W07,快速放款,5,0,stable
2025-W07,手續費詐騙,5,0,stable
2025-W07,車貸詐騙,5,0,stable
2025-W07,網拍小幫手,5,0,stable
2025-W07,博弈客服,5,0,stable
2025-W07,保證金詐騙,6,0,stable
2025-W07,家庭代工,5,0,stable
2025-W07,倉儲人員,6,0,stable
2025-W07,刷單詐騙,6,0,stable
2025-W07,簡訊詐騙,5,0,stable
2025-W07,AI投資詐騙,5,0,stable
2025-W07,防疫補助,5,0,stable
2025-W07,小紅書代購,5,0,stable
2025-W07,ChatGPT詐騙,5,0,stable
2025-W08,外匯保證金,52,0,stable
2025-W08,投資平台,56,0,stable
2025-W08,投資理財,44,0,stable
2025-W08,投資專家,52,0,stable
2025-W08,加密貨幣,46,0,stable
2025-W08,假投資,51,0,stable
2025-W08,投資群組,42,0,stable
2025-W08,投資詐財,51,0,stable
2025-W08,一頁式網站,18,0,stable
2025-W08,私下交易,20,0,stable
2025-W08,臉書購物詐騙,16,0,stable
2025-W08,電商詐騙,18,0,stable
2025-W08,假網拍,22,0,stable
2025-W08,臉書市集,17,0,stable
2025-W08,露天詐騙,17,0,stable
2025-W08,貨到付款詐騙,16,0,stable
2025-W08,重複扣款,9,0,stable
2025-W08,訂單異常,7,0,stable
2025-W08,帳戶異常,7,0,stable
2025-W08,退款詐騙,7,0,stable
2025-W08,誤設分期,8,0,stable
2025-W08,系統錯誤,9,0,stable
2025-W08,取消訂單,9,0,stable
2025-W08,解除分期,8,0,stable
2025-W08,操作失誤,7,0,stable
2025-W08,包裹繳稅,6,0,stable
2025-W08,探探詐騙,8,0,stable
2025-W08,Tinder詐騙,6,0,stable
2025-W08,外國人交友,8,0,stable
2025-W08,感情詐騙,6,0,stable
2025-W08,Bumble詐騙,6,0,stable
2025-W08,機票費用詐騙,8,0,stable
2025-W08,交友軟體詐騙,7,0,stable
2025-W08,愛情詐騙,8,0,stable
2025-W08,洗錢防制,7,0,stable
2025-W08,涉案通知,6,0,stable
2025-W08,假檢警,7,0,stable
2025-W08,最高法院,5,0,stable
2025-W08,司法詐騙,6,0,stable
2025-W08,安全帳戶,6,0,stable
2025-W08,偵查不公開,5,0,stable
2025-W08,監管帳戶,6,0,stable
2025-W08,金融犯罪,5,0,stable
2025-W08,學貸詐騙,5,0,stable
2025-W08,企業貸款詐騙,5,0,stable
2025-W08,車貸詐騙,5,0,stable
2025-W08,房貸詐騙,5,0,stable
2025-W08,貸款詐騙,5,0,stable
2025-W08,信用貸款,5,0,stable
2025-W08,保證核貸,5,0,stable
2025-W08,民間借貸,5,0,stable
2025-W08,代辦貸款,5,0,stable
2025-W08,度假打工詐騙,5,0,stable
2025-W08,在家工作,5,0,stable
2025-W08,保證金詐騙,5,0,stable
2025-W08,海外工作詐騙,5,0,stable
2025-W08,倉儲人員,5,0,stable
2025-W08,兼職詐騙,5,0,stable
2025-W08,刷單詐騙,5,0,stable
2025-W08,培訓費詐騙,5,0,stable
2025-W08,紓困貸款詐騙,5,0,stable
2025-W08,防疫補助,5,0,stable
2025-W08,釣魚網站,5,0,stable
2025-W08,假疫苗,5,0,stable
2025-W08,退稅詐騙,5,0,stable
2025-W08,小紅書代購,5,0,stable
2025-W08,NFT詐騙,5,0,stable
2025-W08,視訊詐騙,5,0,stable
2025-W08,ChatGPT詐騙,5,0,stable
2025-W09,黃金投資,94,0,stable
2025-W09,飆股老師,66,0,stable
2025-W09,元宇宙投資,68,0,stable
2025-W09,外匯保證金,74,0,stable
2025-W09,投資詐財,64,0,stable
2025-W09,貨到付款詐騙,16,0,stable
2025-W09,LINE購物詐騙,17,0,stable
2025-W09,網購詐騙,20,0,stable
2025-W09,超商取貨詐騙,20,0,stable
2025-W09,蝦皮詐騙,18,0,stable
2025-W09,直播購物詐騙,16,0,stable
2025-W09,私下交易,17,0,stable
2025-W09,臉書市集,22,0,stable
2025-W09,重複扣款,15,0,stable
2025-W09,會員升級,17,0,stable
2025-W09,銀行客服詐騙,16,0,stable
2025-W09,退款詐騙,14,0,stable
2025-W09,取消訂單,18,0,stable
2025-W09,Tinder詐騙,14,0,stable
2025-W09,假交友,15,0,stable
2025-W09,視訊詐騙,22,0,stable
2025-W09,Bumble詐騙,17,0,stable
2025-W09,感情詐騙,18,0,stable
2025-W09,涉案通知,9,0,stable
2025-W09,監管帳戶,9,0,stable
2025-W09,洗錢防制,8,0,stable
2025-W09,凍結帳戶,10,0,stable
2025-W09,偵查不公開,12,0,stable
2025-W09,地檢署,9,0,stable
2025-W09,證件借款,7,0,stable
2025-W09,手續費詐騙,5,0,stable
2025-W09,車貸詐騙,7,0,stable
2025-W09,代辦貸款,7,0,stable
2025-W09,保證核貸,6,0,stable
2025-W09,民間借貸,7,0,stable
2025-W09,求職詐騙,5,0,stable
2025-W09,海外工作詐騙,5,0,stable
2025-W09,度假打工詐騙,5,0,stable
2025-W09,倉儲人員,5,0,stable
2025-W09,家庭代工,5,0,stable
2025-W09,打字員詐騙,5,0,stable
2025-W09,在家工作,5,0,stable
2025-W09,保證金詐騙,5,0,stable
2025-W09,包裝員,5,0,stable
2025-W09,刷單詐騙,5,0,stable
2025-W09,小紅書代購,5,0,stable
2025-W09,NFT詐騙,5,0,stable
2025-W09,假疫苗,5,0,stable
2025-W09,紓困貸款詐騙,5,0,stable
2025-W09,健保詐騙,5,0,stable
2025-W09,防疫補助,5,0,stable
2025-W09,簡訊詐騙,5,0,stable
2025-W10,元宇宙投資,51,0,stable
2025-W10,代操,42,0,stable
2025-W10,二元期權,50,0,stable
2025-W10,期貨詐騙,42,0,stable
2025-W10,黃金投資,50,0,stable
2025-W10,假投資,43,0,stable
2025-W10,投資理財,40,0,stable
2025-W10,比特幣詐騙,37,0,stable
2025-W10,NFT投資,51,0,stable
2025-W10,超商取貨詐騙,16,0,stable
2025-W10,IG購物,20,0,stable
2025-W10,網購詐騙,17,0,stable
2025-W10,露天詐騙,20,0,stable
2025-W10,假網拍,15,0,stable
2025-W10,LINE購物詐騙,17,0,stable
2025-W10,電商詐騙,16,0,stable
2025-W10,一頁式網站,16,0,stable
2025-W10,蝦皮詐騙,19,0,stable
2025-W10,信用卡盜刷,7,0,stable
2025-W10,銀行客服詐騙,7,0,stable
2025-W10,訂單異常,8,0,stable
2025-W10,退款詐騙,6,0,stable
2025-W10,ATM解除,7,0,stable
2025-W10,金融卡錯誤,6,0,stable
2025-W10,會員升級,8,0,stable
2025-W10,誤設分期,7,0,stable
2025-W10,帳戶異常,7,0,stable
2025-W10,解除分期,8,0,stable
2025-W10,Tinder詐騙,17,0,stable
2025-W10,Bumble詐騙,14,0,stable
2025-W10,外國人交友,15,0,stable
2025-W10,包裹繳稅,14,0,stable
2025-W10,投資詐財,12,0,stable
2025-W10,地檢署,5,0,stable
2025-W10,洗錢防制,7,0,stable
2025-W10,凍結帳戶,7,0,stable
2025-W10,假法官,7,0,stable
2025-W10,監管帳戶,7,0,stable
2025-W10,最高法院,7,0,stable
2025-W10,涉案通知,6,0,stable
2025-W10,偵查不公開,5,0,stable
2025-W10,金融犯罪,7,0,stable
2025-W10,學貸詐騙,5,0,stable
2025-W10,民間借貸,5,0,stable
2025-W10,保證核貸,5,0,stable
2025-W10,手續費詐騙,5,0,stable
2025-W10,小額借貸,5,0,stable
2025-W10,代辦貸款,5,0,stable
2025-W10,快速放款,5,0,stable
2025-W10,車貸詐騙,5,0,stable
2025-W10,房貸詐騙,5,0,stable
2025-W10,證件借款,5,0,stable
2025-W10,倉儲人員,5,0,stable
2025-W10,度假打工詐騙,5,0,stable
2025-W10,海外工作詐騙,5,0,stable
2025-W10,培訓費詐騙,5,0,stable
2025-W10,高薪工作,5,0,stable
2025-W10,兼職詐騙,5,0,stable
2025-W10,包裝員,5,0,stable
